dataset,pred_len,n_seeds,recent96_mse_mean,recent96_mse_sd,recent96_mae_mean,recent96_mae_sd,dhc_mse_mean,dhc_mse_sd,dhc_mae_mean,dhc_mae_sd,raw336_mse_mean,raw336_mse_sd,raw336_mae_mean,raw336_mae_sd,dhc_vs_recent96_mse_improvement_pct,dhc_vs_recent96_mae_improvement_pct,dhc_vs_raw336_mse_improvement_pct,dhc_vs_raw336_mae_improvement_pct
ETTh1,96,3,0.3849117122783967,0.0025238092067857115,0.4034991302309778,0.0019960179814031156,0.37971856717130364,0.0016333875411667002,0.40460463194993723,0.0014979829200850465,0.4123038264455026,0.01901211016414161,0.42193543975322195,0.008991541127434896,1.3491782508652268,-0.27397871175747673,7.9032153436747254,4.107454878267873
ETTh1,192,3,0.44525981181195934,0.008850707792213733,0.44339544803627695,0.006927297127216954,0.4259995610856933,0.00527657292011799,0.43785561922867994,0.003928766534707802,0.4454339690271119,0.03140562725528811,0.4445287232300274,0.018488323324113407,4.32562073093629,1.249410392490941,4.363027809456467,1.5011637387252421
ETTh1,336,3,0.49334660934516833,0.007956299935592784,0.46142293957593,0.00398450178965832,0.46076006545994336,0.006675303602590456,0.45217759923755346,0.0035578048628810157,0.49877976899071225,0.021098028750041256,0.49134875881815243,0.015503280448273399,6.605202765754878,2.0036585842206835,7.62254323339984,7.97217025129317
ETTh1,720,3,0.5078867662694592,0.0012271180760623124,0.48725848186974274,0.0007667382793584908,0.5052127593307246,0.0033576214045337913,0.4912228929957934,0.007666138288787674,0.6104126636858017,0.05552219888764791,0.5686519255379325,0.03328600575088404,0.5264966753073159,-0.8136156215974224,17.23422704238435,13.616243797801777
ETTh2,96,3,0.2871230766713502,0.002692344114076451,0.33920664297423864,0.0014816565981501412,0.28334851857959614,0.005308921103834911,0.3404639755880186,0.0037658831376495795,0.31512549216802116,0.007802843007481757,0.3692033112784585,0.0042211815875343155,1.31461327856782,-0.3706686292330249,10.083910815911368,7.7841489533023935
ETTh2,192,3,0.36593805197694634,0.002701670984676624,0.39216490142643384,0.0019847277051732275,0.35430730827031737,0.002606705479941425,0.38812510359987923,0.0019350991639332852,0.38161348765568565,0.006814074868704236,0.4074446405418659,0.0067902455855108,3.17833678235837,1.0301273295648155,7.155454476495216,4.741634818485617
ETTh2,336,3,0.42387334728108833,0.004175975627209256,0.43047584699657904,0.0020017882804237034,0.3902495588917101,0.0016867684489985464,0.41702804760864326,0.0011580226083563931,0.4294844680321916,0.0035070045786930047,0.4342549002396959,0.001166836036835068,7.932508284622313,3.1239381911344832,9.13534995112808,3.966990958891633
ETTh2,720,3,0.43675457980014487,0.022119255645769074,0.44748391529085857,0.01275080256447341,0.43795544691405636,0.013432115490188076,0.4486425405276821,0.007933236276708685,0.4175803054994837,0.011829731104420552,0.43630263768269034,0.004267886025839238,-0.27495238045608866,-0.2589199739325688,-4.879334859962123,-2.8282897647678658
