dataset,pred_len,batches,val_mse,val_mae,no_long_mse,no_short_mse,time_only_mse,graph_only_mse,no_long_delta_pct,no_short_delta_pct,long_short_cosine,time_graph_cosine,fusion_cancellation_ratio,time_graph_norm_ratio,long_short_norm_ratio,long_short_grad_ratio,parallel_scale,orthogonal_scale,split_eval_base_mse,split_eval_calibrated_mse,split_eval_improvement_pct,checkpoint
ETTh1,192,85,1.0019278658458333,0.6559226467014552,1.0613742596929716,1.1202104299583422,3.5179270868774775,3.9204019312333434,5.933200969208832,11.805496996797679,0.6924293513810514,-0.9750163807585485,0.12074495752958589,1.1004500373658976,1.044133414041968,0.9733583583404753,1.0238809641757143,1.0697473494415384,1.0065716366567763,1.0026065628095722,0.3939186941898849,/home/cwh/Time-Series-Library/checkpoints/long_term_forecast_ETTh1_96_192_etth1_p192_s2021_baseline_frozen_GraphMamba_ETTh1_ftM_sl96_ll48_pl192_dm64_nh8_el1_dl1_df128_expand2_dc2_fc1_ebtimeF_dtTrue_etth1_p192_s2021_baseline_frozen_0_patch4_st2_ds32_mv1_bi1_ga0.5_gk2/checkpoint.pth
ETTm1,720,338,0.9635514064160174,0.6564324659505734,0.9734471213499577,1.0243822470761637,1.2326158485104994,1.3677545632015904,1.0270043578419874,6.313190998953535,0.5399109859073766,-0.9697350421501731,0.12070266844168104,1.07089031496646,0.9735180694316977,0.9945695395539619,0.9954942381536662,0.8129301058597584,0.9613812546204238,0.9584682035099054,0.3030068556587958,/home/cwh/Time-Series-Library/checkpoints/long_term_forecast_ETTm1_96_720_ettm1_p720_s2021_baseline_frozen_GraphMamba_ETTm1_ftM_sl96_ll48_pl720_dm64_nh8_el1_dl1_df128_expand2_dc2_fc1_ebtimeF_dtTrue_ettm1_p720_s2021_baseline_frozen_0_patch4_st2_ds32_mv1_bi1_ga0.5_gk2/checkpoint.pth
ETTm2,720,338,0.2960342670777333,0.37394442972847625,0.2998328375656538,0.3066120734886462,0.8262013650597553,0.7002994779898485,1.2831522936238668,3.573169591253906,0.6289493149538123,-0.9723977624967179,0.11725546169733833,1.0083130282092267,0.9230737369386897,0.7407883428087978,1.0987716560384158,0.5385479219305671,0.29800839558681574,0.2919421524580743,2.0355947075907856,/home/cwh/Time-Series-Library/checkpoints/long_term_forecast_ETTm2_96_720_ettm2_p720_s2021_baseline_frozen_GraphMamba_ETTm2_ftM_sl96_ll48_pl720_dm64_nh8_el1_dl1_df128_expand2_dc2_fc1_ebtimeF_dtTrue_ettm2_p720_s2021_baseline_frozen_0_patch4_st2_ds32_mv1_bi1_ga0.5_gk2/checkpoint.pth
ETTh1,96,88,0.6953477679149324,0.5498589388089189,0.7823173381084355,0.8152450258226143,0.831193361627227,1.3416115205002777,12.5073487262769,17.24277598060111,0.8725674279685753,-0.9743562968396688,0.12589044279855285,1.1172604519554754,1.0653368573931083,0.8088804330016408,1.013118139074819,1.1103089658222443,0.7074529063605326,0.7051731884103521,0.32224306800976765,/home/cwh/Time-Series-Library/checkpoints/long_term_forecast_ETTh1_96_96_etth1_p96_s2021_baseline_frozen_GraphMamba_ETTh1_ftM_sl96_ll48_pl96_dm64_nh8_el1_dl1_df128_expand2_dc2_fc1_ebtimeF_dtTrue_etth1_p96_s2021_baseline_frozen_0_patch4_st2_ds32_mv1_bi1_ga0.5_gk2/checkpoint.pth
ETTh2,96,88,0.2186338469198833,0.31806433596875594,0.22401894767273997,0.21935850007111898,0.3034187250038676,0.3042586543880651,2.463068197683956,0.3314460050191707,0.2761916840311869,-0.9551789675103789,0.1502301682934268,1.0390842399501092,0.7014275981333463,1.0120848032955096,1.1104166080624773,0.8912468231521803,0.21912870705510182,0.21751449557189736,0.7366499373350227,/home/cwh/Time-Series-Library/checkpoints/long_term_forecast_ETTh2_96_96_etth2_p96_s2021_baseline_frozen_GraphMamba_ETTh2_ftM_sl96_ll48_pl96_dm64_nh8_el1_dl1_df128_expand2_dc2_fc1_ebtimeF_dtTrue_etth2_p96_s2021_baseline_frozen_0_patch4_st2_ds32_mv1_bi1_ga0.5_gk2/checkpoint.pth
ETTm2,336,350,0.22412678742455228,0.32777773719149034,0.2232912448137852,0.22053559063365022,0.5066995763349903,0.4578368563012836,-0.3727990841114157,-1.6023059234322716,0.5232260270596495,-0.9837461110405009,0.09320392924118212,1.0014798944387984,0.8141553503926157,1.0142233851263613,1.0702207478781773,0.5404628762354227,0.22592588735405925,0.22141294539899187,1.9975320260643403,/home/cwh/Time-Series-Library/checkpoints/long_term_forecast_ETTm2_96_336_ettm2_p336_s2021_baseline_frozen_GraphMamba_ETTm2_ftM_sl96_ll48_pl336_dm64_nh8_el1_dl1_df128_expand2_dc2_fc1_ebtimeF_dtTrue_ettm2_p336_s2021_baseline_frozen_0_patch4_st2_ds32_mv1_bi1_ga0.5_gk2/checkpoint.pth
